,Website,Review,review_processed,tok_processed_reviews,review_polarity,review_subjectivity
816,complaintsboard.com,Share your photos and videos with others to prove the truth of your words. This will surely increase the credibility of your complaint. ,share your photos and videos with others to prove the truth of your words. this will surely increase the credibility of your complaint.,"['share', 'photos', 'videos', 'others', 'prove', 'truth', 'words.', 'surely', 'increase', 'credibility', 'complaint.']",0.7579,0.544444444
817,complaintsboard.com,"
Please DO NOT add attachments that contain your or other people’s personal information, if you don’t want it to be visible to the public.
","please do not add attachments that contain your or other people’s personal information, if you don’t want it to be visible to the public.","['please', 'add', 'attachments', 'contain', 'people’s', 'personal', 'information,', 'don’t', 'want', 'visible', 'public.']",0.1989,0.247222222
818,complaintsboard.com,ComplaintsBoard.com is a leading complaint resolution website on the Internet. For more than 15 years we have helped nearly 50000 customers resolve their issues and will never stop striving to ensure further improvements on our platform for a better communication between companies and customers. Read more...,complaintsboard.com is a leading complaint resolution website on the internet. for more than 15 years we have helped nearly 50000 customers resolve their issues and will never stop striving to ensure further improvements on our platform for a better communication between companies and customers. read more...,"['complaintsboard.com', 'leading', 'complaint', 'resolution', 'website', 'internet.', '15', 'years', 'helped', 'nearly', '50000', 'customers', 'resolve', 'issues', 'never', 'stop', 'striving', 'ensure', 'improvements', 'platform', 'better', 'communication', 'companies', 'customers.', 'read', 'more...']",0.8437,0.433333333
819,complaintsboard.com,Submit a complaint and get your issue resolved,submit a complaint and get your issue resolved,"['submit', 'complaint', 'get', 'issue', 'resolved']",-0.128,0.2
820,complaintsboard.com,"
No materials from this website may be copied, reproduced, republished, uploaded, posted, transmitted, or distributed in any way.
","no materials from this website may be copied, reproduced, republished, uploaded, posted, transmitted, or distributed in any way.","['materials', 'website', 'may', 'copied,', 'reproduced,', 'republished,', 'uploaded,', 'posted,', 'transmitted,', 'distributed', 'way.']",-0.296,0
821,complaintsboard.com,"This regarding Amktrak Vacation Reservation # : 599855

I called the Amtrak Rewards line to get our vacation put on my account.

The gentlemen I spoke to said there was a problem with the hyphen in my name, which we resolved quickly. Then he noticed that the other problem was that the sleeper cars on trans 2 and 6 (Southwest Chief and California Zephyr) for the reservation had been removed from the trains due to electrical issues. So he transferred me to Amtrak Vacations.

The gentleman I spoke to indicated that due to manpower shortages, the sleeper cars could not be manned for those trains on our dates, but then said they had a roomette on the Southwest Chief but only Coach on the Zephyr. Since he was not able to give us a bedroom, I had to cancel the rip.

We have lost the $678 we paid for the insurance and ended up Amtrak credit for $2407.70.

Here are my issues;

1. Why were we not notified that we would not have our accommodations?

2. What would have happened if I had not contacted Amtrak Rewards? Would we have arrived in Chicago and been put in a roomette or lower and in coach seats in Emeryville, CA?

3. Why the discrepancy in explanations? Electrical or manpower?

4. If all sleepers are being taken off, why is there a roomette available?

5. Why can I not get a full refund? What good is Amtrak credit if this is just going to happen again?","this regarding amktrak vacation reservation # : 599855

i called the amtrak rewards line to get our vacation put on my account.

the gentlemen i spoke to said there was a problem with the hyphen in my name, which we resolved quickly. then he noticed that the other problem was that the sleeper cars on trans 2 and 6 (southwest chief and california zephyr) for the reservation had been removed from the trains due to electrical issues. so he transferred me to amtrak vacations.

the gentleman i spoke to indicated that due to manpower shortages, the sleeper cars could not be manned for those trains on our dates, but then said they had a roomette on the southwest chief but only coach on the zephyr. since he was not able to give us a bedroom, i had to cancel the rip.

we have lost the $678 we paid for the insurance and ended up amtrak credit for $2407.70.

here are my issues;

1. why were we not notified that we would not have our accommodations?

2. what would have happened if i had not contacted amtrak rewards? would we have arrived in chicago and been put in a roomette or lower and in coach seats in emeryville, ca?

3. why the discrepancy in explanations? electrical or manpower?

4. if all sleepers are being taken off, why is there a roomette available?

5. why can i not get a full refund? what good is amtrak credit if this is just going to happen again?","['regarding', 'amktrak', 'vacation', 'reservation', '#', ':', '599855', 'called', 'amtrak', 'rewards', 'line', 'get', 'vacation', 'put', 'account.', 'gentlemen', 'spoke', 'said', 'problem', 'hyphen', 'name,', 'resolved', 'quickly.', 'noticed', 'problem', 'sleeper', 'cars', 'trans', '2', '6', '(southwest', 'chief', 'california', 'zephyr)', 'reservation', 'removed', 'trains', 'due', 'electrical', 'issues.', 'transferred', 'amtrak', 'vacations.', 'gentleman', 'spoke', 'indicated', 'due', 'manpower', 'shortages,', 'sleeper', 'cars', 'could', 'manned', 'trains', 'dates,', 'said', 'roomette', 'southwest', 'chief', 'coach', 'zephyr.', 'since', 'able', 'give', 'us', 'bedroom,', 'cancel', 'rip.', 'lost', '$678', 'paid', 'insurance', 'ended', 'amtrak', 'credit', '$2407.70.', 'issues;', '1.', 'notified', 'would', 'accommodations?', '2.', 'would', 'happened', 'contacted', 'amtrak', 'rewards?', 'would', 'arrived', 'chicago', 'put', 'roomette', 'lower', 'coach', 'seats', 'emeryville,', 'ca?', '3.', 'discrepancy', 'explanations?', 'electrical', 'manpower?', '4.', 'sleepers', 'taken', 'off,', 'roomette', 'available?', '5.', 'get', 'full', 'refund?', 'good', 'amtrak', 'credit', 'going', 'happen', 'again?']",-0.3593,0.533333333
822,complaintsboard.com,"
Desired outcome: 
I would like my original vacation package reinstated with the original accommodations or a full refund, including the cost of the insurance.
","desired outcome: 
i would like my original vacation package reinstated with the original accommodations or a full refund, including the cost of the insurance.","['desired', 'outcome:', 'would', 'like', 'original', 'vacation', 'package', 'reinstated', 'original', 'accommodations', 'full', 'refund,', 'including', 'cost', 'insurance.']",0.802,0.683333333
823,complaintsboard.com,"I was on the21 Texas eagle Chicago, IL to San Antonio, tx. 08/09/2022-08/10/2022 departure 1:45pm- arrive 9:55pm. no red cap service lower seats were taken by non-disabled travelers. we were herded into a car that was already full, doors were locked, we (about 15 passengers) could go no where, the train was moving and no help. Finaly a employee shows up, I tried to ask her a question, she said I was yelling at her and she would have me removed. I waited another 10-15 with no help finding a seat, I finally found a seat and when we arrived in Juliet she had me removed by Juliet Police, saying I theatend her. in process I fell several times on train and was taken to emergency room. I was told I forfieted my ticket. I had to fly home because there were no trains. This was so unnessary of her if she would have at least tried to listen everything could have been avoided","i was on the21 texas eagle chicago, il to san antonio, tx. 08/09/2022-08/10/2022 departure 1:45pm- arrive 9:55pm. no red cap service lower seats were taken by non-disabled travelers. we were herded into a car that was already full, doors were locked, we (about 15 passengers) could go no where, the train was moving and no help. finaly a employee shows up, i tried to ask her a question, she said i was yelling at her and she would have me removed. i waited another 10-15 with no help finding a seat, i finally found a seat and when we arrived in juliet she had me removed by juliet police, saying i theatend her. in process i fell several times on train and was taken to emergency room. i was told i forfieted my ticket. i had to fly home because there were no trains. this was so unnessary of her if she would have at least tried to listen everything could have been avoided","['the21', 'texas', 'eagle', 'chicago,', 'il', 'san', 'antonio,', 'tx.', '08/09/2022-08/10/2022', 'departure', '1:45pm-', 'arrive', '9:55pm.', 'red', 'cap', 'service', 'lower', 'seats', 'taken', 'non-disabled', 'travelers.', 'herded', 'car', 'already', 'full,', 'doors', 'locked,', '(about', '15', 'passengers)', 'could', 'go', 'where,', 'train', 'moving', 'help.', 'finaly', 'employee', 'shows', 'up,', 'tried', 'ask', 'question,', 'said', 'yelling', 'would', 'removed.', 'waited', 'another', '10-15', 'help', 'finding', 'seat,', 'finally', 'found', 'seat', 'arrived', 'juliet', 'removed', 'juliet', 'police,', 'saying', 'theatend', 'her.', 'process', 'fell', 'several', 'times', 'train', 'taken', 'emergency', 'room.', 'told', 'forfieted', 'ticket.', 'fly', 'home', 'trains.', 'unnessary', 'would', 'least', 'tried', 'listen', 'everything', 'could', 'avoided']",-0.9362,0.475
824,complaintsboard.com,So for context I have a bag that I used to pack my clothes game console and laptop in and the bag was too heavy for me to carry so I checked the bag to be handled by someone else so everything was fine till I got off the train and I had to get my bag and the Lady who was getting the bags off the train were throwing them on to the carrier and at first I thought nothing of it till a few days later when I decided to use my laptop and my screen was completely cracked and the lithium ion battery fell out which makes me incredibly worried that something inside the laptop is damaged as well,so for context i have a bag that i used to pack my clothes game console and laptop in and the bag was too heavy for me to carry so i checked the bag to be handled by someone else so everything was fine till i got off the train and i had to get my bag and the lady who was getting the bags off the train were throwing them on to the carrier and at first i thought nothing of it till a few days later when i decided to use my laptop and my screen was completely cracked and the lithium ion battery fell out which makes me incredibly worried that something inside the laptop is damaged as well,"['context', 'bag', 'used', 'pack', 'clothes', 'game', 'console', 'laptop', 'bag', 'heavy', 'carry', 'checked', 'bag', 'handled', 'someone', 'else', 'everything', 'fine', 'till', 'got', 'train', 'get', 'bag', 'lady', 'getting', 'bags', 'train', 'throwing', 'carrier', 'first', 'thought', 'nothing', 'till', 'days', 'later', 'decided', 'use', 'laptop', 'screen', 'completely', 'cracked', 'lithium', 'ion', 'battery', 'fell', 'makes', 'incredibly', 'worried', 'something', 'inside', 'laptop', 'damaged', 'well']",-0.3025,0.391666667
825,complaintsboard.com,"
Desired outcome: 
I want the money to buy a replacement screen for my laptop screen
","desired outcome: 
i want the money to buy a replacement screen for my laptop screen","['desired', 'outcome:', 'want', 'money', 'buy', 'replacement', 'screen', 'laptop', 'screen']",0.34,0
826,complaintsboard.com,"To whom it may concern,

My name is mr. William j powell jr. Of lake worth florida and on 8/10 I was traveling to orlando to see my daughter. A little background: I had just finished packing and moving our whole 2 bedroom apartment into a storage unit by myself in this heat and having back and neck myiopathy bulging disks in both back and neck after suffering an epidural abscess in 2017. I am disabled and on social security disability retirement income in the state of florida. All of the employees and manager at 205 tamarack st wpb station should be fired for forcing the elderly and disabled outside in 100 degree weather every day when you have a waiting area paid for by consumers and tax payers all because your employees are dicktators and dont want to do any excess cleaning before they go home they are just like everyother damn florida employee who wants to get paid without doing any work for customers and just do the bare minimum. I was refused to buy a ticket for a train via cancelling my 30$ bus ticket for an 90$ amtrak ticket because your manager maureen and luis a mexican and some black employee me leave out into the heat for no reason other than I am white and disabled resident of florida.. Check your video footage if it hasnt been erased. I have photos and video on my phone I will submit at the hearing since I am taking this to an unlimited tort lawsuit.","to whom it may concern,

my name is mr. william j powell jr. of lake worth florida and on 8/10 i was traveling to orlando to see my daughter. a little background: i had just finished packing and moving our whole 2 bedroom apartment into a storage unit by myself in this heat and having back and neck myiopathy bulging disks in both back and neck after suffering an epidural abscess in 2017. i am disabled and on social security disability retirement income in the state of florida. all of the employees and manager at 205 tamarack st wpb station should be fired for forcing the elderly and disabled outside in 100 degree weather every day when you have a waiting area paid for by consumers and tax payers all because your employees are dicktators and dont want to do any excess cleaning before they go home they are just like everyother damn florida employee who wants to get paid without doing any work for customers and just do the bare minimum. i was refused to buy a ticket for a train via cancelling my 30$ bus ticket for an 90$ amtrak ticket because your manager maureen and luis a mexican and some black employee me leave out into the heat for no reason other than i am white and disabled resident of florida.. check your video footage if it hasnt been erased. i have photos and video on my phone i will submit at the hearing since i am taking this to an unlimited tort lawsuit.","['may', 'concern,', 'name', 'mr.', 'william', 'j', 'powell', 'jr.', 'lake', 'worth', 'florida', '8/10', 'traveling', 'orlando', 'see', 'daughter.', 'little', 'background:', 'finished', 'packing', 'moving', 'whole', '2', 'bedroom', 'apartment', 'storage', 'unit', 'heat', 'back', 'neck', 'myiopathy', 'bulging', 'disks', 'back', 'neck', 'suffering', 'epidural', 'abscess', '2017.', 'disabled', 'social', 'security', 'disability', 'retirement', 'income', 'state', 'florida.', 'employees', 'manager', '205', 'tamarack', 'st', 'wpb', 'station', 'fired', 'forcing', 'elderly', 'disabled', 'outside', '100', 'degree', 'weather', 'every', 'day', 'waiting', 'area', 'paid', 'consumers', 'tax', 'payers', 'employees', 'dicktators', 'dont', 'want', 'excess', 'cleaning', 'go', 'home', 'like', 'everyother', 'damn', 'florida', 'employee', 'wants', 'get', 'paid', 'without', 'work', 'customers', 'bare', 'minimum.', 'refused', 'buy', 'ticket', 'train', 'via', 'cancelling', '30$', 'bus', 'ticket', '90$', 'amtrak', 'ticket', 'manager', 'maureen', 'luis', 'mexican', 'black', 'employee', 'leave', 'heat', 'reason', 'white', 'disabled', 'resident', 'florida..', 'check', 'video', 'footage', 'hasnt', 'erased.', 'photos', 'video', 'phone', 'submit', 'hearing', 'since', 'taking', 'unlimited', 'tort', 'lawsuit.']",-0.8785,0.1890625
827,complaintsboard.com,"
Desired outcome: 
I WANT THEM FIRED BECAUSE THE EMPLOYEES AT THIS LOCATION ARE DISCRIMINATORY AND RACISTS. I HAVE ALREADY NOTIFIED THE GOVERNORS OFFICE.
","desired outcome: 
i want them fired because the employees at this location are discriminatory and racists. i have already notified the governors office.","['desired', 'outcome:', 'want', 'fired', 'employees', 'location', 'discriminatory', 'racists.', 'already', 'notified', 'governors', 'office.']",-0.6908,0
828,complaintsboard.com,"We bought 4 USA Rail Passes to travel around the USA on our vacation from the UK. Our first trip was from Chicago to Flagstaff on 8 July 2022 leaving Chicago at 02.50pm. Our train arrived in Flagstaff at 08.40am on 10 July, 12hours late. This disrupted our plans significantly as we were not able to use our hotel booked in Flagstaff at a cost of 266USD. We were not provided with any updates by rail staff or apology during the journey to know the status of the journey. We were unable to sleep during the delay as we did not know the estimated time of arrival and the tracker kept on changing the estimated time of arrival.We were not confident to continue the journey onto LA and hired a car. This decision was justified as the train from Flagstaff to LA arrived 4h late on 12 July which would have further disrupted our plans.We are therefore requesting a full refund for the 4 USA rail passes that we purchased due to the significant 12h delay and the additional expenses occurred. Vouchers would be unacceptable compensation as we are international travellers and will not be able to use them.We were really looking forward to the joy of travelling by train across the states and a full refund would go some way to redeeming this unfortunate experience. We look forward to hearing from you. Thank you. Dr Andrea and Dr Bob Wellings","we bought 4 usa rail passes to travel around the usa on our vacation from the uk. our first trip was from chicago to flagstaff on 8 july 2022 leaving chicago at 02.50pm. our train arrived in flagstaff at 08.40am on 10 july, 12hours late. this disrupted our plans significantly as we were not able to use our hotel booked in flagstaff at a cost of 266usd. we were not provided with any updates by rail staff or apology during the journey to know the status of the journey. we were unable to sleep during the delay as we did not know the estimated time of arrival and the tracker kept on changing the estimated time of arrival.we were not confident to continue the journey onto la and hired a car. this decision was justified as the train from flagstaff to la arrived 4h late on 12 july which would have further disrupted our plans.we are therefore requesting a full refund for the 4 usa rail passes that we purchased due to the significant 12h delay and the additional expenses occurred. vouchers would be unacceptable compensation as we are international travellers and will not be able to use them.we were really looking forward to the joy of travelling by train across the states and a full refund would go some way to redeeming this unfortunate experience. we look forward to hearing from you. thank you. dr andrea and dr bob wellings","['bought', '4', 'usa', 'rail', 'passes', 'travel', 'around', 'usa', 'vacation', 'uk.', 'first', 'trip', 'chicago', 'flagstaff', '8', 'july', '2022', 'leaving', 'chicago', '02.50pm.', 'train', 'arrived', 'flagstaff', '08.40am', '10', 'july,', '12hours', 'late.', 'disrupted', 'plans', 'significantly', 'able', 'use', 'hotel', 'booked', 'flagstaff', 'cost', '266usd.', 'provided', 'updates', 'rail', 'staff', 'apology', 'journey', 'know', 'status', 'journey.', 'unable', 'sleep', 'delay', 'know', 'estimated', 'time', 'arrival', 'tracker', 'kept', 'changing', 'estimated', 'time', 'arrival.we', 'confident', 'continue', 'journey', 'onto', 'la', 'hired', 'car.', 'decision', 'justified', 'train', 'flagstaff', 'la', 'arrived', '4h', 'late', '12', 'july', 'would', 'disrupted', 'plans.we', 'therefore', 'requesting', 'full', 'refund', '4', 'usa', 'rail', 'passes', 'purchased', 'due', 'significant', '12h', 'delay', 'additional', 'expenses', 'occurred.', 'vouchers', 'would', 'unacceptable', 'compensation', 'international', 'travellers', 'able', 'use', 'them.we', 'really', 'looking', 'forward', 'joy', 'travelling', 'train', 'across', 'states', 'full', 'refund', 'would', 'go', 'way', 'redeeming', 'unfortunate', 'experience.', 'look', 'forward', 'hearing', 'you.', 'thank', 'you.', 'dr', 'andrea', 'dr', 'bob', 'wellings']",-0.4075,0.560087719
829,complaintsboard.com,"
Desired outcome: 
Refund of full US rail pass money X 4
","desired outcome: 
refund of full us rail pass money x 4","['desired', 'outcome:', 'refund', 'full', 'us', 'rail', 'pass', 'money', 'x', '4']",0.2732,0.55
830,complaintsboard.com,"In 2020 I scheduled a train trip with Amtrak. It was to be our 50th wedding so I wanted to do something special for my wife. The price was $6,578.76. Before we could go, COVID hit and everything was put on hold. A year later COVID started to settle down so I rebooked the trip. However, just before we could leave a Hurricane hit New Orleans and whipped out the track and the hotel where we were booked. Amtrack gave a voucher to hold until things settled down. I am now 3 years older and my body had deteriorated to a point to where it is hard to walk. So I decided I would just cancel the plan and get back my money. 

Over the past two months I have continuously called Amtrax only to wait on the line for up to 1 /12 hours at a time only to be transferred or put on hold and never answered. 

I have not used any of their services so I would suspect a full refund. If I could ever talk to someone. I tried their internet service but failed to get any resolution. Please help.

Fredn Buck

[protected]","in 2020 i scheduled a train trip with amtrak. it was to be our 50th wedding so i wanted to do something special for my wife. the price was $6,578.76. before we could go, covid hit and everything was put on hold. a year later covid started to settle down so i rebooked the trip. however, just before we could leave a hurricane hit new orleans and whipped out the track and the hotel where we were booked. amtrack gave a voucher to hold until things settled down. i am now 3 years older and my body had deteriorated to a point to where it is hard to walk. so i decided i would just cancel the plan and get back my money. 

over the past two months i have continuously called amtrax only to wait on the line for up to 1 /12 hours at a time only to be transferred or put on hold and never answered. 

i have not used any of their services so i would suspect a full refund. if i could ever talk to someone. i tried their internet service but failed to get any resolution. please help.

fredn buck

[protected]","['2020', 'scheduled', 'train', 'trip', 'amtrak.', '50th', 'wedding', 'wanted', 'something', 'special', 'wife.', 'price', '$6,578.76.', 'could', 'go,', 'covid', 'hit', 'everything', 'put', 'hold.', 'year', 'later', 'covid', 'started', 'settle', 'rebooked', 'trip.', 'however,', 'could', 'leave', 'hurricane', 'hit', 'new', 'orleans', 'whipped', 'track', 'hotel', 'booked.', 'amtrack', 'gave', 'voucher', 'hold', 'things', 'settled', 'down.', '3', 'years', 'older', 'body', 'deteriorated', 'point', 'hard', 'walk.', 'decided', 'would', 'cancel', 'plan', 'get', 'back', 'money.', 'past', 'two', 'months', 'continuously', 'called', 'amtrax', 'wait', 'line', '1', '/12', 'hours', 'time', 'transferred', 'put', 'hold', 'never', 'answered.', 'used', 'services', 'would', 'suspect', 'full', 'refund.', 'could', 'ever', 'talk', 'someone.', 'tried', 'internet', 'service', 'failed', 'get', 'resolution.', 'please', 'help.', 'fredn', 'buck', '[protected]']",0.6391,0.429134754
831,complaintsboard.com,I am traveling on Amtrak surf liner coast train from Oceanside to Los Angeles. Went to food car to purchase wine and chips. Plastic cups were on counter in open so I took one. The counter person said I should not do that. I asked why and he became enraged saying because of covid. I said the cups are in the open with no sign? He then said I am not serving you. I then went to my seat and looked for conductor of the train. Miss K. Williams said she was the conductor and that she couldn’t do anything. She told me the food counter person name is Mark. I believe that Amtrak should never employ someone who is acting like a thug treating customers this way. I am a 63 year old professional and have rarely encountered this type of behavior not expected on an Amtrak train.,i am traveling on amtrak surf liner coast train from oceanside to los angeles. went to food car to purchase wine and chips. plastic cups were on counter in open so i took one. the counter person said i should not do that. i asked why and he became enraged saying because of covid. i said the cups are in the open with no sign? he then said i am not serving you. i then went to my seat and looked for conductor of the train. miss k. williams said she was the conductor and that she couldn’t do anything. she told me the food counter person name is mark. i believe that amtrak should never employ someone who is acting like a thug treating customers this way. i am a 63 year old professional and have rarely encountered this type of behavior not expected on an amtrak train.,"['traveling', 'amtrak', 'surf', 'liner', 'coast', 'train', 'oceanside', 'los', 'angeles.', 'went', 'food', 'car', 'purchase', 'wine', 'chips.', 'plastic', 'cups', 'counter', 'open', 'took', 'one.', 'counter', 'person', 'said', 'that.', 'asked', 'became', 'enraged', 'saying', 'covid.', 'said', 'cups', 'open', 'sign?', 'said', 'serving', 'you.', 'went', 'seat', 'looked', 'conductor', 'train.', 'miss', 'k.', 'williams', 'said', 'conductor', 'couldn’t', 'anything.', 'told', 'food', 'counter', 'person', 'name', 'mark.', 'believe', 'amtrak', 'never', 'employ', 'someone', 'acting', 'like', 'thug', 'treating', 'customers', 'way.', '63', 'year', 'old', 'professional', 'rarely', 'encountered', 'type', 'behavior', 'expected', 'amtrak', 'train.']",-0.4588,0.371428571
832,complaintsboard.com,"MARTH FRANKLIN

205 DURSTON LOOP

MORRISVILLE, NC 27560

PHONE [protected]

DATE: 7/18/2022

Dear AMTRAK:

This letter is in response to horrible service that we received on one of your trains we were on traveling to Delaware from Cary, NC on 7/10/22. We were on the train in route to see my sister in Dover, Delaware for an important family event. When we got to Wilmington we were going to get off and were at the doors but there was apparently an electrical shortage, and the doors did not open in Delaware. 

We had to travel all the way up to Philadelphia but to make matters worse on arrival in Philadelphia we asked a train ticket person what we should do and asked for assistance getting off the train. He was very abrupt, refused to help and started screaming at us. We were unable to get his badge number as he turned it around when we asked for it. We eventually were able to return to Wilmington but at this point we were hours late, missed the car picking us up and had to reschedule the car which cost us more money. This caused us to miss an important event at my sisters which we had spent money to attend. As a result of this horrible service we are requesting a full refund of tickets both coming and going. We returned on 7/14/22 from Delaware to Cary, NC. The other people traveling with me both of whom are senior citizens and disabled and who also received the bad service were Natalie Boone and Mildred Rice. The reservation number was 2E1F7F. Thank you. 

Sue Franklin

[protected]@GMAIL.COM","marth franklin

205 durston loop

morrisville, nc 27560

phone [protected]

date: 7/18/2022

dear amtrak:

this letter is in response to horrible service that we received on one of your trains we were on traveling to delaware from cary, nc on 7/10/22. we were on the train in route to see my sister in dover, delaware for an important family event. when we got to wilmington we were going to get off and were at the doors but there was apparently an electrical shortage, and the doors did not open in delaware. 

we had to travel all the way up to philadelphia but to make matters worse on arrival in philadelphia we asked a train ticket person what we should do and asked for assistance getting off the train. he was very abrupt, refused to help and started screaming at us. we were unable to get his badge number as he turned it around when we asked for it. we eventually were able to return to wilmington but at this point we were hours late, missed the car picking us up and had to reschedule the car which cost us more money. this caused us to miss an important event at my sisters which we had spent money to attend. as a result of this horrible service we are requesting a full refund of tickets both coming and going. we returned on 7/14/22 from delaware to cary, nc. the other people traveling with me both of whom are senior citizens and disabled and who also received the bad service were natalie boone and mildred rice. the reservation number was 2e1f7f. thank you. 

sue franklin

[protected]@gmail.com","['marth', 'franklin', '205', 'durston', 'loop', 'morrisville,', 'nc', '27560', 'phone', '[protected]', 'date:', '7/18/2022', 'dear', 'amtrak:', 'letter', 'response', 'horrible', 'service', 'received', 'one', 'trains', 'traveling', 'delaware', 'cary,', 'nc', '7/10/22.', 'train', 'route', 'see', 'sister', 'dover,', 'delaware', 'important', 'family', 'event.', 'got', 'wilmington', 'going', 'get', 'doors', 'apparently', 'electrical', 'shortage,', 'doors', 'open', 'delaware.', 'travel', 'way', 'philadelphia', 'make', 'matters', 'worse', 'arrival', 'philadelphia', 'asked', 'train', 'ticket', 'person', 'asked', 'assistance', 'getting', 'train.', 'abrupt,', 'refused', 'help', 'started', 'screaming', 'us.', 'unable', 'get', 'badge', 'number', 'turned', 'around', 'asked', 'it.', 'eventually', 'able', 'return', 'wilmington', 'point', 'hours', 'late,', 'missed', 'car', 'picking', 'us', 'reschedule', 'car', 'cost', 'us', 'money.', 'caused', 'us', 'miss', 'important', 'event', 'sisters', 'spent', 'money', 'attend.', 'result', 'horrible', 'service', 'requesting', 'full', 'refund', 'tickets', 'coming', 'going.', 'returned', '7/14/22', 'delaware', 'cary,', 'nc.', 'people', 'traveling', 'senior', 'citizens', 'disabled', 'also', 'received', 'bad', 'service', 'natalie', 'boone', 'mildred', 'rice.', 'reservation', 'number', '2e1f7f.', 'thank', 'you.', 'sue', 'franklin', '[protected]@gmail.com']",-0.9599,0.62745098
833,complaintsboard.com,"We have been stuck on a train in West Virginia for 10 hours. With no end in site, they have left us sitting on the tracks, and keep telling us that a bus will arrive to help us depart. You can't tell me that there isn't a bus in the United state within 10 hours of here that can get us? I am calling the news and every attorney that I can find to sue your [censored].","we have been stuck on a train in west virginia for 10 hours. with no end in site, they have left us sitting on the tracks, and keep telling us that a bus will arrive to help us depart. you can't tell me that there isn't a bus in the united state within 10 hours of here that can get us? i am calling the news and every attorney that i can find to sue your [censored].","['stuck', 'train', 'west', 'virginia', '10', 'hours.', 'end', 'site,', 'left', 'us', 'sitting', 'tracks,', 'keep', 'telling', 'us', 'bus', 'arrive', 'help', 'us', 'depart.', ""can't"", 'tell', 'bus', 'united', 'state', 'within', '10', 'hours', 'get', 'us?', 'calling', 'news', 'every', 'attorney', 'find', 'sue', '[censored].']",0.1779,0
834,complaintsboard.com,"
Desired outcome: 
Get me off the train, you have ruined my trip. I want full compensation for my trip.
","desired outcome: 
get me off the train, you have ruined my trip. i want full compensation for my trip.","['desired', 'outcome:', 'get', 'train,', 'ruined', 'trip.', 'want', 'full', 'compensation', 'trip.']",-0.1779,0.55
835,complaintsboard.com,"My husband and I booked a round trip to Seattle from Chicago on the Empire Maker, and a return trip via Sacramento on the Coast Starlight and the California Zephyr. We planned to visit our son an his family there. We booked a roomette for each leg of the trip and paid in full on March 1st for a trip scheduled to begin in 9 days. Our first notice that there...","my husband and i booked a round trip to seattle from chicago on the empire maker, and a return trip via sacramento on the coast starlight and the california zephyr. we planned to visit our son an his family there. we booked a roomette for each leg of the trip and paid in full on march 1st for a trip scheduled to begin in 9 days. our first notice that there...","['husband', 'booked', 'round', 'trip', 'seattle', 'chicago', 'empire', 'maker,', 'return', 'trip', 'via', 'sacramento', 'coast', 'starlight', 'california', 'zephyr.', 'planned', 'visit', 'son', 'family', 'there.', 'booked', 'roomette', 'leg', 'trip', 'paid', 'full', 'march', '1st', 'trip', 'scheduled', 'begin', '9', 'days.', 'first', 'notice', 'there...']",0,0.427777778
